city_id,city,temperature_mean,rain_mean,wind_score,score,hotel_name,hotel_link,lat,lon,desc,stars,rating
2,Bayeux,14.01,0.0,1.13,12.88,Le 4,https://www.booking.com/hotel/fr/le-4-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.276127127581,-0.705891161045,Hébergement géré par un particulier,3.0,"9,7"
2,Bayeux,14.01,0.0,1.13,12.88,Le Cocon Bayeusain x Parking by Melrose,https://www.booking.com/hotel/fr/le-cocon-bayeusain-x-parking-by-melrose.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2754274,-0.6977983,"L’hébergement Le Cocon Bayeusain x Parking by Melrose se situe à Bayeux, à seulement 400 mètres de ce lieu d’intérêt : Musée de la Tapisserie de Bayeux. ",,"8,4"
2,Bayeux,14.01,0.0,1.13,12.88,Château de Bellefontaine - Teritoria,https://www.booking.com/hotel/fr/chateau-de-bellefontaine.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.269740241146884,-0.6888395547866821,"À 800 mètres du centre de Bayeux et de sa cathédrale, l'établissement Château de Bellefontaine - Teritoria est un manoir du XVIIIe siècle proposant des chambres et un restaurant traditionnel ouvert...",4.0,"7,9"
2,Bayeux,14.01,0.0,1.13,12.88,City Break by Melrose,https://www.booking.com/hotel/fr/city-break-by-melrose.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2771217,-0.7026007999999999,"L’hébergement City Break by Melrose vous accueille à Bayeux, à respectivement 200 mètres, 500 mètres et 300 mètres de ces lieux d’intérêt : Musée d'art et d'histoire Baron Gérard, Musée de la...",,"8,7"
2,Bayeux,14.01,0.0,1.13,12.88,La Verrière Saint-Martin - Historic Center & WIFI,https://www.booking.com/hotel/fr/la-verriere-saint-martin-historic-center-amp-wifi.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2771217,-0.7026007999999999,"L’hébergement La Verrière Saint-Martin - Historic Center & WIFI se situe à Bayeux, à respectivement 500 mètres, 300 mètres et 8,5 km de ces lieux d’intérêt : Musée de la Tapisserie de Bayeux,...",,"9,1"
2,Bayeux,14.01,0.0,1.13,12.88,Hôtel d'Argouges,https://www.booking.com/hotel/fr/d-argouges.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.27899410241933,-0.7084169983863831,"L'Hôtel d'Argouges est un établissement du XVIIIe siècle situé au cœur de Bayeux. Il est à l'écart de la route, vous permettant de profiter pleinement du calme de la campagne. ",3.0,"8,8"
2,Bayeux,14.01,0.0,1.13,12.88,Le Castel Guesthouse,https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.27368314430212,-0.7032269239425659,"La maison d'hôtes Le Castel Guesthouse est située au cœur de la ville médiévale de Bayeux, à mi-chemin entre la gare, la cathédrale et le musée de la Tapisserie. ",,"8,6"
2,Bayeux,14.01,0.0,1.13,12.88,Grand Hôtel du Luxembourg & Spa,https://www.booking.com/hotel/fr/hotelduluxembourg.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.27842191135553,-0.7032966613769531,This 17th-century mansion has been converted into a charming hotel with an outdoor heated pool and a jacuzzi  which are accessible all year round. ,4.0,"8,0"
2,Bayeux,14.01,0.0,1.13,12.88,Studio Exupere,https://www.booking.com/hotel/fr/studio-exupere-bayeux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.2779637,-0.701677,"Situé à Bayeux, l’hébergement Studio Exupere offre une vue sur le jardin. Il propose un jardin, une terrasse et une connexion Wi-Fi gratuite. ",,"9,8"
2,Bayeux,14.01,0.0,1.13,12.88,Le petit Valhalla,https://www.booking.com/hotel/fr/le-petit-valhalla.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4Aq_1scEGwAIB0gIkNmIyMWI1YTctZmFiZi00MGZiLWE1MDQtODMxYjU3OWMzNGRl2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=54b45a579c90084a&srepoch=1747745456&from=searchresults,49.278837190749,-0.70080550416,Hébergement géré par un particulier,,"9,0"
